"id","refshort","site_id","plot_id","scientific_name","abundance","tsn"
14645,"Didham_1999","Porto Alegre 100 ha reserve",6,"Ciidae msp. 0851",1,NA
14646,"Didham_1999","Porto Alegre 100 ha reserve",6,"Ciidae msp. 0855",1,NA
14647,"Didham_1999","Porto Alegre 100 ha reserve",6,"Ciidae msp. 0858",2,NA
14648,"Didham_1999","Porto Alegre 100 ha reserve",6,"Ciidae msp. 0866",4,NA
14649,"Didham_1999","Porto Alegre 100 ha reserve",6,"Ciidae msp. 0870",1,NA
14650,"Didham_1999","Porto Alegre 100 ha reserve",6,"Ciidae msp. 0871",1,NA
14651,"Didham_1999","Porto Alegre 100 ha reserve",6,"Coproporus msp. 0002",2,NA
14652,"Didham_1999","Porto Alegre 100 ha reserve",6,"Coproporus msp. 0008",1,NA
14653,"Didham_1999","Porto Alegre 100 ha reserve",6,"Coproporus msp. 0010",1,NA
14654,"Didham_1999","Porto Alegre 100 ha reserve",6,"Coproporus msp. 0011",2,NA
14655,"Didham_1999","Porto Alegre 100 ha reserve",6,"Curculioninae msp. 0981",1,NA
14656,"Didham_1999","Porto Alegre 100 ha reserve",6,"Curculioninae msp. 0985",2,NA
14657,"Didham_1999","Porto Alegre 100 ha reserve",6,"Curculioninae msp. 0986",2,NA
14658,"Didham_1999","Porto Alegre 100 ha reserve",6,"Curculioninae msp. 0987",1,NA
14659,"Didham_1999","Porto Alegre 100 ha reserve",6,"Euaesthetinae msp. 0074",1,NA
14660,"Didham_1999","Porto Alegre 100 ha reserve",6,"Euconnus msp. 0714",3,NA
14661,"Didham_1999","Porto Alegre 100 ha reserve",6,"Gen. msp. 0765",1,NA
14662,"Didham_1999","Porto Alegre 100 ha reserve",6,"Histeridae msp. 0453",2,NA
14663,"Didham_1999","Porto Alegre 100 ha reserve",6,"Jubus msp. 0816",1,NA
14664,"Didham_1999","Porto Alegre 100 ha reserve",6,"Lagriinae msp. 0527",1,NA
14665,"Didham_1999","Porto Alegre 100 ha reserve",6,"Leiodinae msp. 0578",3,NA
14666,"Didham_1999","Porto Alegre 100 ha reserve",6,"Oosternum msp. 0296",1,NA
14667,"Didham_1999","Porto Alegre 100 ha reserve",6,"Osoriinae msp. 0097",1,NA
14668,"Didham_1999","Porto Alegre 100 ha reserve",6,"Osoriinae msp. 0117",1,NA
14669,"Didham_1999","Porto Alegre 100 ha reserve",6,"Paederinae msp. 0027",1,NA
14670,"Didham_1999","Porto Alegre 100 ha reserve",6,"Paederinae msp. 0045",1,NA
14671,"Didham_1999","Porto Alegre 100 ha reserve",6,"Paederinae msp. 0052",1,NA
14672,"Didham_1999","Porto Alegre 100 ha reserve",6,"Paederinae msp. 0062",1,NA
14673,"Didham_1999","Porto Alegre 100 ha reserve",6,"Phaenostoma msp. 0306",1,NA
14674,"Didham_1999","Porto Alegre 100 ha reserve",6,"Phaenostoma msp. 0307",5,NA
14675,"Didham_1999","Porto Alegre 100 ha reserve",6,"Phalepsoides msp. 0773",1,NA
14676,"Didham_1999","Porto Alegre 100 ha reserve",6,"Piestinae msp. 0576",1,NA
14677,"Didham_1999","Porto Alegre 100 ha reserve",6,"Piestus msp. 0575",4,NA
14678,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scarabaeinae msp. 0240",1,NA
14679,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scolytinae msp. 0902",1,NA
14680,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scolytinae msp. 0905",1,NA
14681,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scolytinae msp. 0932",1,NA
14682,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0618",1,NA
14683,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0626",1,NA
14684,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0652",1,NA
14685,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0674",1,NA
14686,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0686",1,NA
14687,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0696",2,NA
14688,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0824",1,NA
14689,"Didham_1999","Porto Alegre 100 ha reserve",6,"Scydmaenidae msp. 0942",1,NA
14690,"Didham_1999","Porto Alegre 100 ha reserve",6,"Staphylininae msp. 0084",1,NA
14691,"Didham_1999","Porto Alegre 100 ha reserve",6,"Staphylininae msp. 0278",5,NA
14692,"Didham_1999","Porto Alegre 100 ha reserve",6,"Tenebrionidae msp. 0500",1,NA
14693,"Didham_1999","Porto Alegre 100 ha reserve",7,"?Agathidium msp. 0422",1,NA
14694,"Didham_1999","Porto Alegre 100 ha reserve",7,"?Araptus msp. 0888",1,NA
14695,"Didham_1999","Porto Alegre 100 ha reserve",7,"?Araptus msp. 0918",4,NA
14696,"Didham_1999","Porto Alegre 100 ha reserve",7,"?Araptus msp. 0929",2,NA
14697,"Didham_1999","Porto Alegre 100 ha reserve",7,"?Ptenidium msp. 0606",2,NA
14698,"Didham_1999","Porto Alegre 100 ha reserve",7,"Adelopsis msp. 0312",2,NA
14699,"Didham_1999","Porto Alegre 100 ha reserve",7,"Aglyptinus msp. 0584",1,NA
14700,"Didham_1999","Porto Alegre 100 ha reserve",7,"Aleocharinae msp. 0162",1,NA
14701,"Didham_1999","Porto Alegre 100 ha reserve",7,"Arthmius msp. 0742",1,NA
14702,"Didham_1999","Porto Alegre 100 ha reserve",7,"Arthmius msp. 0743",1,NA
14703,"Didham_1999","Porto Alegre 100 ha reserve",7,"Atanygnathus msp. 0082",1,NA
14704,"Didham_1999","Porto Alegre 100 ha reserve",7,"Carabidae msp. 0283",1,NA
14705,"Didham_1999","Porto Alegre 100 ha reserve",7,"Carpelimus msp. 0017",1,NA
14706,"Didham_1999","Porto Alegre 100 ha reserve",7,"Carpelimus msp. 0018",5,NA
14707,"Didham_1999","Porto Alegre 100 ha reserve",7,"Ciidae msp. 0850",1,NA
14708,"Didham_1999","Porto Alegre 100 ha reserve",7,"Curculioninae msp. 0985",4,NA
14709,"Didham_1999","Porto Alegre 100 ha reserve",7,"Curculioninae msp. 0986",2,NA
14710,"Didham_1999","Porto Alegre 100 ha reserve",7,"Curculioninae msp. 0987",1,NA
14711,"Didham_1999","Porto Alegre 100 ha reserve",7,"Euconnus msp. 0714",2,NA
14712,"Didham_1999","Porto Alegre 100 ha reserve",7,"Histeridae msp. 0452",2,NA
14713,"Didham_1999","Porto Alegre 100 ha reserve",7,"Hydrophilidae msp. 0302",1,NA
14714,"Didham_1999","Porto Alegre 100 ha reserve",7,"Lagriinae msp. 0518",1,NA
14715,"Didham_1999","Porto Alegre 100 ha reserve",7,"Leiodinae msp. 0578",1,NA
14716,"Didham_1999","Porto Alegre 100 ha reserve",7,"Nitidulidae msp. 0568",2,NA
14717,"Didham_1999","Porto Alegre 100 ha reserve",7,"Osoriinae msp. 0125",2,NA
14718,"Didham_1999","Porto Alegre 100 ha reserve",7,"Osoriinae msp. 0128",1,NA
14719,"Didham_1999","Porto Alegre 100 ha reserve",7,"Paederinae msp. 0027",2,NA
14720,"Didham_1999","Porto Alegre 100 ha reserve",7,"Phaenostoma msp. 0307",11,NA
14721,"Didham_1999","Porto Alegre 100 ha reserve",7,"Phalepsoides msp. 0773",2,NA
14722,"Didham_1999","Porto Alegre 100 ha reserve",7,"Phalepsoides msp. 0774",1,NA
14723,"Didham_1999","Porto Alegre 100 ha reserve",7,"Phalepsoides msp. 0778",1,NA
14724,"Didham_1999","Porto Alegre 100 ha reserve",7,"Ptiliidae msp. 0599",1,NA
14725,"Didham_1999","Porto Alegre 100 ha reserve",7,"Ptiliidae msp. 0602",2,NA
14726,"Didham_1999","Porto Alegre 100 ha reserve",7,"Ptiliidae msp. 0607",1,NA
14727,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scalenarthrus msp. 0721",1,NA
14728,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scarabaeinae msp. 0240",1,NA
14729,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scolytinae msp. 0889",1,NA
14730,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scolytinae msp. 0898",1,NA
14731,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scolytinae msp. 0901",1,NA
14732,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scolytinae msp. 0902",1,NA
14733,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scolytinae msp. 0905",2,NA
14734,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scolytinae msp. 0906",1,NA
14735,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0626",1,NA
14736,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0632",1,NA
14737,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0671",1,NA
14738,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0674",1,NA
14739,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0676",1,NA
14740,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0696",1,NA
14741,"Didham_1999","Porto Alegre 100 ha reserve",7,"Scydmaenidae msp. 0942",2,NA
14742,"Didham_1999","Porto Alegre 100 ha reserve",7,"Staphylininae msp. 0077",1,NA
14743,"Didham_1999","Porto Alegre 100 ha reserve",7,"Tuberoplectus msp. 0785",3,NA
14744,"Ding_2013","Site 11",1,"Abroscopus albogularis",2,"558368"
14745,"Ding_2013","Site 11",1,"Aegithalos concinnus",670,"558442"
14746,"Ding_2013","Site 11",1,"Alcippe morrisonia",469,"558504"
14747,"Ding_2013","Site 11",1,"Bambusicola thoracica",4,"176051"
14748,"Ding_2013","Site 11",1,"Bradypterus luteoventris",1,"558931"
14749,"Ding_2013","Site 11",1,"Carduelis sinica",46,"179235"
14750,"Ding_2013","Site 11",1,"Cettia fortipes",172,"559159"
14751,"Ding_2013","Site 11",1,"Cuculus canorus",4,"177822"
14752,"Ding_2013","Site 11",1,"Cuculus micropterus",1,"554682"
14753,"Ding_2013","Site 11",1,"Cuculus poliocephalus",23,"554684"
14754,"Ding_2013","Site 11",1,"Cuculus saturatus",2,"177823"
14755,"Ding_2013","Site 11",1,"Dendrocopos canicapillus",1,"554035"
14756,"Ding_2013","Site 11",1,"Dendrocopos major",1,"554048"
14757,"Ding_2013","Site 11",1,"Emberiza cioides",3,"559877"
14758,"Ding_2013","Site 11",1,"Emberiza spodocephala",18,"559890"
14759,"Ding_2013","Site 11",1,"Garrulax canorus",92,"178834"
14760,"Ding_2013","Site 11",1,"Garrulax pectoralis",1,"178835"
14761,"Ding_2013","Site 11",1,"Garrulus glandarius",4,"560214"
14762,"Ding_2013","Site 11",1,"Hemixos castanonotus",1628,"560403"
14763,"Ding_2013","Site 11",1,"Hypsipetes leucocephalus",152,"560557"
14764,"Ding_2013","Site 11",1,"Hypsipetes mcclellandii",70,"560559"
14765,"Ding_2013","Site 11",1,"Lanius schach",5,"560731"
14766,"Ding_2013","Site 11",1,"Leiothrix lutea",17,"178837"
14767,"Ding_2013","Site 11",1,"Milvus migrans",23,"175469"
14768,"Ding_2013","Site 11",1,"Motacilla alba",6,"178476"
14769,"Ding_2013","Site 11",1,"Paradoxornis webbianus",73,"561830"
14770,"Ding_2013","Site 11",1,"Parus major",186,"561864"
14771,"Ding_2013","Site 11",1,"Parus venustulus",51,NA
14772,"Ding_2013","Site 11",1,"Pericrocotus cantonensis",6,"561914"
14773,"Ding_2013","Site 11",1,"Phasianus colchicus",1,"175905"
14774,"Ding_2013","Site 11",1,"Phoenicurus auroreus",30,"562029"
14775,"Ding_2013","Site 11",1,"Phylloscopus fuscatus",14,"179846"
14776,"Ding_2013","Site 11",1,"Phylloscopus inornatus",30,"562136"
14777,"Ding_2013","Site 11",1,"Phylloscopus proregulus",5,"562148"
14778,"Ding_2013","Site 11",1,"Pomatorhinus ruficollis",65,"562397"
14779,"Ding_2013","Site 11",1,"Prinia flaviventris",7,"562439"
14780,"Ding_2013","Site 11",1,"Prinia inornata",42,"562443"
14781,"Ding_2013","Site 11",1,"Pycnonotus sinensis",486,"562626"
14782,"Ding_2013","Site 11",1,"Pycnonotus xanthorrhous",26,"562636"
14783,"Ding_2013","Site 11",1,"Spizixos semitorques",46,"563066"
14784,"Ding_2013","Site 11",1,"Stachyris ruficeps",25,"563129"
14785,"Ding_2013","Site 11",1,"Streptopelia orientalis",3,"177142"
14786,"Ding_2013","Site 11",1,"Tarsiger cyanurus",19,"179838"
14787,"Ding_2013","Site 11",1,"Urocissa erythrorhyncha",2,"563646"
14788,"Ding_2013","Site 11",1,"Zosterops japonicus",157,"179912"
14789,"Ding_2013","Site 12",1,"Abroscopus albogularis",21,"558368"
14790,"Ding_2013","Site 12",1,"Aegithalos concinnus",798,"558442"
14791,"Ding_2013","Site 12",1,"Alcippe morrisonia",589,"558504"
14792,"Ding_2013","Site 12",1,"Anthus hodgsoni",4,"178495"
14793,"Ding_2013","Site 12",1,"Bambusicola thoracica",10,"176051"
14794,"Ding_2013","Site 12",1,"Bradypterus luteoventris",2,"558931"
14795,"Ding_2013","Site 12",1,"Carduelis sinica",5,"179235"
14796,"Ding_2013","Site 12",1,"Cettia fortipes",182,"559159"
14797,"Ding_2013","Site 12",1,"Cuculus micropterus",1,"554682"
14798,"Ding_2013","Site 12",1,"Cuculus poliocephalus",15,"554684"
14799,"Ding_2013","Site 12",1,"Cuculus saturatus",3,"177823"
14800,"Ding_2013","Site 12",1,"Dendrocitta formosae",1,"559701"
14801,"Ding_2013","Site 12",1,"Dendrocopos major",1,"554048"
14802,"Ding_2013","Site 12",1,"Emberiza cioides",13,"559877"
14803,"Ding_2013","Site 12",1,"Emberiza spodocephala",10,"559890"
14804,"Ding_2013","Site 12",1,"Eudynamys scolopacea",1,"554717"
14805,"Ding_2013","Site 12",1,"Falco tinnunculus",1,"175620"
14806,"Ding_2013","Site 12",1,"Garrulax canorus",136,"178834"
14807,"Ding_2013","Site 12",1,"Garrulus glandarius",12,"560214"
14808,"Ding_2013","Site 12",1,"Hemixos castanonotus",803,"560403"
14809,"Ding_2013","Site 12",1,"Hypsipetes leucocephalus",173,"560557"
14810,"Ding_2013","Site 12",1,"Hypsipetes mcclellandii",25,"560559"
14811,"Ding_2013","Site 12",1,"Lanius schach",1,"560731"
14812,"Ding_2013","Site 12",1,"Leiothrix lutea",75,"178837"
14813,"Ding_2013","Site 12",1,"Lophura nycthemera",4,"176083"
14814,"Ding_2013","Site 12",1,"Milvus migrans",23,"175469"
14815,"Ding_2013","Site 12",1,"Motacilla alba",4,"178476"
14816,"Ding_2013","Site 12",1,"Paradoxornis webbianus",5,"561830"
14817,"Ding_2013","Site 12",1,"Parus major",248,"561864"
14818,"Ding_2013","Site 12",1,"Parus venustulus",32,NA
14819,"Ding_2013","Site 12",1,"Passer rutilans",5,"561889"
14820,"Ding_2013","Site 12",1,"Pericrocotus cantonensis",7,"561914"
14821,"Ding_2013","Site 12",1,"Phasianus colchicus",1,"175905"
14822,"Ding_2013","Site 12",1,"Phoenicurus auroreus",40,"562029"
14823,"Ding_2013","Site 12",1,"Phylloscopus fuscatus",38,"179846"
14824,"Ding_2013","Site 12",1,"Phylloscopus inornatus",15,"562136"
14825,"Ding_2013","Site 12",1,"Pomatorhinus ruficollis",35,"562397"
14826,"Ding_2013","Site 12",1,"Prinia inornata",51,"562443"
14827,"Ding_2013","Site 12",1,"Pycnonotus sinensis",140,"562626"
14828,"Ding_2013","Site 12",1,"Spizixos semitorques",12,"563066"
14829,"Ding_2013","Site 12",1,"Stachyris ruficeps",73,"563129"
14830,"Ding_2013","Site 12",1,"Streptopelia chinensis",1,"177134"
14831,"Ding_2013","Site 12",1,"Tarsiger cyanurus",20,"179838"
14832,"Ding_2013","Site 12",1,"Urocissa erythrorhyncha",15,"563646"
14833,"Ding_2013","Site 12",1,"Zosterops japonicus",217,"179912"
14834,"Ding_2013","Site 13",1,"Abroscopus albogularis",10,"558368"
14835,"Ding_2013","Site 13",1,"Aegithalos concinnus",268,"558442"
14836,"Ding_2013","Site 13",1,"Alcippe morrisonia",188,"558504"
14837,"Ding_2013","Site 13",1,"Bambusicola thoracica",8,"176051"
14838,"Ding_2013","Site 13",1,"Carduelis sinica",13,"179235"
14839,"Ding_2013","Site 13",1,"Cettia fortipes",97,"559159"
14840,"Ding_2013","Site 13",1,"Cuculus micropterus",2,"554682"
14841,"Ding_2013","Site 13",1,"Cuculus poliocephalus",9,"554684"
14842,"Ding_2013","Site 13",1,"Cuculus saturatus",2,"177823"
14843,"Ding_2013","Site 13",1,"Dendrocitta formosae",1,"559701"
14844,"Ding_2013","Site 13",1,"Emberiza cioides",1,"559877"
14845,"Ding_2013","Site 13",1,"Emberiza spodocephala",4,"559890"
14846,"Ding_2013","Site 13",1,"Garrulax canorus",92,"178834"
14847,"Ding_2013","Site 13",1,"Garrulax perspicillatus",1,"560199"
14848,"Ding_2013","Site 13",1,"Garrulus glandarius",8,"560214"
14849,"Ding_2013","Site 13",1,"Hemixos castanonotus",250,"560403"
14850,"Ding_2013","Site 13",1,"Hypsipetes leucocephalus",75,"560557"
14851,"Ding_2013","Site 13",1,"Hypsipetes mcclellandii",32,"560559"
14852,"Ding_2013","Site 13",1,"Leiothrix lutea",157,"178837"
14853,"Ding_2013","Site 13",1,"Lophura nycthemera",5,"176083"
14854,"Ding_2013","Site 13",1,"Milvus migrans",33,"175469"
14855,"Ding_2013","Site 13",1,"Motacilla alba",2,"178476"
14856,"Ding_2013","Site 13",1,"Paradoxornis gularis",18,"561821"
14857,"Ding_2013","Site 13",1,"Paradoxornis webbianus",22,"561830"
14858,"Ding_2013","Site 13",1,"Parus major",126,"561864"
14859,"Ding_2013","Site 13",1,"Parus venustulus",2,NA
14860,"Ding_2013","Site 13",1,"Passer rutilans",23,"561889"
14861,"Ding_2013","Site 13",1,"Phoenicurus auroreus",13,"562029"
14862,"Ding_2013","Site 13",1,"Phylloscopus fuscatus",17,"179846"
14863,"Ding_2013","Site 13",1,"Phylloscopus inornatus",4,"562136"
14864,"Ding_2013","Site 13",1,"Pomatorhinus ruficollis",21,"562397"
14865,"Ding_2013","Site 13",1,"Prinia inornata",8,"562443"
14866,"Ding_2013","Site 13",1,"Pycnonotus sinensis",107,"562626"
14867,"Ding_2013","Site 13",1,"Pycnonotus xanthorrhous",11,"562636"
14868,"Ding_2013","Site 13",1,"Rhyacornis fuliginosus",1,"562779"
14869,"Ding_2013","Site 13",1,"Spizixos semitorques",17,"563066"
14870,"Ding_2013","Site 13",1,"Stachyris ruficeps",34,"563129"
14871,"Ding_2013","Site 13",1,"Tarsiger cyanurus",16,"179838"
14872,"Ding_2013","Site 13",1,"Urocissa erythrorhyncha",21,"563646"
14873,"Ding_2013","Site 13",1,"Zosterops japonicus",79,"179912"
14874,"Ding_2013","Site 14",1,"Abroscopus albogularis",8,"558368"
14875,"Ding_2013","Site 14",1,"Aegithalos concinnus",299,"558442"
14876,"Ding_2013","Site 14",1,"Alcippe morrisonia",174,"558504"
14877,"Ding_2013","Site 14",1,"Anthus hodgsoni",6,"178495"
14878,"Ding_2013","Site 14",1,"Bambusicola thoracica",10,"176051"
14879,"Ding_2013","Site 14",1,"Carduelis sinica",35,"179235"
14880,"Ding_2013","Site 14",1,"Cettia fortipes",97,"559159"
14881,"Ding_2013","Site 14",1,"Cuculus canorus",6,"177822"
14882,"Ding_2013","Site 14",1,"Cuculus poliocephalus",9,"554684"
14883,"Ding_2013","Site 14",1,"Emberiza cioides",6,"559877"
14884,"Ding_2013","Site 14",1,"Emberiza spodocephala",17,"559890"
14885,"Ding_2013","Site 14",1,"Garrulax canorus",81,"178834"
14886,"Ding_2013","Site 14",1,"Garrulus glandarius",2,"560214"
14887,"Ding_2013","Site 14",1,"Hemixos castanonotus",92,"560403"
14888,"Ding_2013","Site 14",1,"Hypsipetes leucocephalus",67,"560557"
14889,"Ding_2013","Site 14",1,"Hypsipetes mcclellandii",9,"560559"
14890,"Ding_2013","Site 14",1,"Leiothrix lutea",5,"178837"
14891,"Ding_2013","Site 14",1,"Lophura nycthemera",2,"176083"
14892,"Ding_2013","Site 14",1,"Milvus migrans",14,"175469"
14893,"Ding_2013","Site 14",1,"Motacilla alba",3,"178476"
14894,"Ding_2013","Site 14",1,"Paradoxornis webbianus",20,"561830"
14895,"Ding_2013","Site 14",1,"Parus major",115,"561864"
14896,"Ding_2013","Site 14",1,"Parus venustulus",13,NA
14897,"Ding_2013","Site 14",1,"Passer rutilans",1,"561889"
14898,"Ding_2013","Site 14",1,"Phoenicurus auroreus",21,"562029"
14899,"Ding_2013","Site 14",1,"Phylloscopus fuscatus",15,"179846"
14900,"Ding_2013","Site 14",1,"Phylloscopus inornatus",35,"562136"
14901,"Ding_2013","Site 14",1,"Pomatorhinus ruficollis",24,"562397"
14902,"Ding_2013","Site 14",1,"Prinia inornata",40,"562443"
14903,"Ding_2013","Site 14",1,"Pycnonotus sinensis",116,"562626"
14904,"Ding_2013","Site 14",1,"Pycnonotus xanthorrhous",8,"562636"
14905,"Ding_2013","Site 14",1,"Spizixos semitorques",5,"563066"
14906,"Ding_2013","Site 14",1,"Stachyris ruficeps",5,"563129"
14907,"Ding_2013","Site 14",1,"Streptopelia chinensis",9,"177134"
14908,"Ding_2013","Site 14",1,"Streptopelia orientalis",3,"177142"
14909,"Ding_2013","Site 14",1,"Tarsiger cyanurus",21,"179838"
14910,"Ding_2013","Site 14",1,"Turdus hortulorum",1,"563583"
14911,"Ding_2013","Site 14",1,"Urocissa erythrorhyncha",5,"563646"
14912,"Ding_2013","Site 14",1,"Zosterops japonicus",79,"179912"
14913,"Ding_2013","Site 15",1,"Abroscopus albogularis",4,"558368"
14914,"Ding_2013","Site 15",1,"Aegithalos concinnus",317,"558442"
14915,"Ding_2013","Site 15",1,"Alcippe morrisonia",235,"558504"
14916,"Ding_2013","Site 15",1,"Bambusicola thoracica",3,"176051"
14917,"Ding_2013","Site 15",1,"Bradypterus luteoventris",8,"558931"
14918,"Ding_2013","Site 15",1,"Carduelis sinica",3,"179235"
14919,"Ding_2013","Site 15",1,"Cettia fortipes",69,"559159"
14920,"Ding_2013","Site 15",1,"Cuculus poliocephalus",7,"554684"
14921,"Ding_2013","Site 15",1,"Cuculus saturatus",4,"177823"
14922,"Ding_2013","Site 15",1,"Dendrocitta formosae",9,"559701"
14923,"Ding_2013","Site 15",1,"Emberiza spodocephala",8,"559890"
14924,"Ding_2013","Site 15",1,"Eudynamys scolopacea",1,"554717"
14925,"Ding_2013","Site 15",1,"Garrulax canorus",65,"178834"
14926,"Ding_2013","Site 15",1,"Garrulus glandarius",3,"560214"
14927,"Ding_2013","Site 15",1,"Hemixos castanonotus",386,"560403"
14928,"Ding_2013","Site 15",1,"Hypsipetes leucocephalus",118,"560557"
14929,"Ding_2013","Site 15",1,"Hypsipetes mcclellandii",26,"560559"
14930,"Ding_2013","Site 15",1,"Lanius schach",3,"560731"
14931,"Ding_2013","Site 15",1,"Leiothrix lutea",86,"178837"
14932,"Ding_2013","Site 15",1,"Milvus migrans",10,"175469"
14933,"Ding_2013","Site 15",1,"Motacilla alba",6,"178476"
14934,"Ding_2013","Site 15",1,"Paradoxornis webbianus",16,"561830"
14935,"Ding_2013","Site 15",1,"Parus major",101,"561864"
14936,"Ding_2013","Site 15",1,"Parus venustulus",13,NA
14937,"Ding_2013","Site 15",1,"Pericrocotus cantonensis",10,"561914"
14938,"Ding_2013","Site 15",1,"Phoenicurus auroreus",36,"562029"
14939,"Ding_2013","Site 15",1,"Phylloscopus fuscatus",9,"179846"
14940,"Ding_2013","Site 15",1,"Phylloscopus inornatus",12,"562136"
14941,"Ding_2013","Site 15",1,"Pomatorhinus ruficollis",28,"562397"
14942,"Ding_2013","Site 15",1,"Prinia inornata",4,"562443"
14943,"Ding_2013","Site 15",1,"Pycnonotus sinensis",79,"562626"
14944,"Ding_2013","Site 15",1,"Pycnonotus xanthorrhous",2,"562636"
14945,"Ding_2013","Site 15",1,"Saxicola torquata",1,"554448"
14946,"Ding_2013","Site 15",1,"Spizixos semitorques",6,"563066"
14947,"Ding_2013","Site 15",1,"Stachyris ruficeps",36,"563129"
14948,"Ding_2013","Site 15",1,"Streptopelia chinensis",46,"177134"
14949,"Ding_2013","Site 15",1,"Streptopelia orientalis",21,"177142"
14950,"Ding_2013","Site 15",1,"Tarsiger cyanurus",4,"179838"
14951,"Ding_2013","Site 15",1,"Zosterops japonicus",129,"179912"
