"id","refshort","reference","country","climate","continent","sphere_fragment","sphere_matrix","biome","taxa","time_since_fragmentation","matrix_category","site_id","plot_id","site_size","latitudeN","longitudeE","sampling_design","sampling_method","method_category","sampling_device_size","device_size_unit","intensity","intensity_unit","block_type","number_of_blocks_per_site","sampling_density","density_unit","sampling_duration","duration_unit","sampling_effort","sampling_effort_unit","sampling_note"
47,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 17","1","0.13",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",42,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
48,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 18","1","0.06",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",39,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
49,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 19","1","0.08",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",30,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
50,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 2","1","1.44",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",65,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
51,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 20","1","1.15",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",91,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
52,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 21","1","4.9",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",150,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
53,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 21b","1","0.9",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",50,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
54,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 21s","1","1.86",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",130,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
55,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 22","1","1.91",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",100,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
56,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 23","1","0.018",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",30,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
57,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 26","1","0.33",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",50,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
58,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 27","1","6.33",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",145,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
59,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 2a","1","0.03",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",40,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
60,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 3","1","0.3",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",75,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
61,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 4","1","0.19",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",60,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
62,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 4a","1","0.029",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",60,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
63,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 5","1","2.73",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",100,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
64,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 6","1","0.21",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",35,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
65,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 7","1","0.43",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",70,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
66,"Baldi_1999","Báldi, A. & Kisbenedek, T., 1999. Orthopterans in small steppe patches: An investigation for the best-fit model of the species-area curve and evidences for their non-random distribution in the patches. Acta Oecologica, 20(2), pp.125-132.","Hungary","Temperate","Europe","terrestrial","terrestrial","shrubland/steppe","Insecta","long (100+ years)","harsh filter","Site 9","1","1.18",47.556453,18.879999,"pooled","net","sweep net",NA,NA,"up to 50","m long 1 m wide transects",NA,NA,"ca. 142","sweeps per 50 m transect","2","surveys during 2 consecutive summers",110,"total length of transect for each fragment ","Sweep netting along 1 m wide transect."
